"DannionCiceros'Photography","I’ve been using this app since I was in 5th grade and I am currently finishing my 10th grade year. Quizlet has never let me down and has always helped me with all my tests. I HIGHLY recommend this app!!!","+","5","This app is AMAZING",3422850096,"https://itunes.apple.com/us/reviews/id779855833",4.5,0
"holly47474747","Every time Quizlet updates its throws of my studying. I love Quizlet and use it so much! But the recent update ruined the Learn function that I had grown to count on. They also took away the ability to choose term/definition. Idk why everyone keeps trying to update things that already worked great. If it’s not broken don’t fix it 🤷‍♀️ I might consider switch to memorang if I can’t get used to the new updates on Quizlet","-","3","Stop changing everything 🙁",3422365177,"https://itunes.apple.com/us/reviews/id107452826",4.5,1
"LilySunshine","I can’t stop using this app. It’s getting me an A in all of my classes and I’m hooked. It would be AMAZING if this was compatible with the Apple Watch  if only just for study reminders. Thank you!!","+","5","PLEASE make this compatible with Apple Watch!! :)",3421734304,"https://itunes.apple.com/us/reviews/id49505600",4.5,0
"baylee_p","I love Quizlet and it am known as the Quizlet Queen! The only complaint is that you can’t follow people or other users and have to remember their usernames when they upload another set or it’s slightly inconvenient to try and find the through classsets  but otherwise Quizlet is the best study tool  especially for vocab!","+","5","The Best Thing Ever!",3419164832,"https://itunes.apple.com/us/reviews/id839619033",4.5,0
"Socarroll","All of a sudden  the words and/or definitions that I just typed disappear.... not sure what is going on. Just did new iPhone iOS update  so I don’t know if that’s it.","+","4","Where did my input go?",3418977775,"https://itunes.apple.com/us/reviews/id117007721",4.5,0
"bubbrasue16","This app is really a great tool for studying I just wish it had the study game gravity on there like it does for computers. Gravity is one of my favorite quizlet games and I find it helps me a lot and I would really love if you would put it on the app!!","+","5","Gravity please!!!",3418914919,"https://itunes.apple.com/us/reviews/id935192439",4.5,0
"Gymnast👊🎀💪","I definitely suggest this app because it’s so useful when it comes to studying to a lot of different terms. you can be able to study in the ways or methods you feel comfortable studying in. this app has everything you need and it’s so so useful. great app","+","5","Great for studying",3418522269,"https://itunes.apple.com/us/reviews/id362779489",4.5,0
"Tinkerbell11345","When I click on a link on safari or chrome it wont open it up in the app. I have to sign in on chrome or safari into the quizlet website to see the set even though i already signed in on the app. Its very frustrating.","+","4","Clicking on link problems",3417259673,"https://itunes.apple.com/us/reviews/id225619980",4.5,0
"Cake_Howls","I’m using this app for a test that’s gonna be in a few days  and I already got the hang of all the words I needed to study down! I really recommend this app  it’s very helpful. I also like how you can change your created  let’s call them study guides  private or public. I would add a few other features  but overall  the app is awesome!","+","5","Awesome!!",3417153974,"https://itunes.apple.com/us/reviews/id934976854",4.5,0
"Kskzjjwhsbw","I have to say Quizlet has saved me. In the process of studying for a CLEP exam (a test full of information that you learn from a whole class that you take without having to take any class) I was starting feel overwhelmed and doomed to fail with all of my study notes. With only using Quizlet for two days  I’ve successfully learned over half of the information. I can’t wait to use Quizlet to help me along the rest of my educational journey.","+","5","A Must For Studying",3414852579,"https://itunes.apple.com/us/reviews/id400841310",4.5,0
"pairofdiceeeee","LIFESAVER","+","5","LOVE IT",3411196431,"https://itunes.apple.com/us/reviews/id467881923",4.4,0
"BreyerBalletFUN","Makes studying so much easier! Definitely recommend!","+","5","Great!",3396870913,"https://itunes.apple.com/us/reviews/id539550367",4.4,0
"...........  .","I’m not good at memorizing stuff but this helps me memorize the stuff that I need to know for school.10/10 good app 💯👍🏻","+","5","💯",3393305434,"https://itunes.apple.com/us/reviews/id149376171",4.3,0
"Zacahry Tran","While I was reviewing myself I found a bug in the system which made it seem like it was the wrong answer but really it was the right answer. But I still love quizlet thanks!","+","5","Bug in the system",3392857231,"https://itunes.apple.com/us/reviews/id112053556",4.3,0
"smartkid101","I love this app but sometimes it can be VERY annoying. There are too many adds which cover the content and distract you from trying to study. Also  the voice recognition  (where you speak into your phone’s microphone and you speak in the definition of a vocabulary word) does not work at all. For example  I will speak a simple word  and it pops up on my phone screen not at all what I said. I am trying to do some quick vocabulary words  and that just ticks me off when you are pressed for time. I don’t know about other people  but I am an EXTREMELY busy person  and it doesn’t help at all when an app like this won’t function correctly. Please fix this horrible error IMMEDIATELY! Or I will no longer be using this app which is very sad.  Thank you.","-","2","Quizlet Review",3385309459,"https://itunes.apple.com/us/reviews/id686988409",4.3,0
"ihfagaisu","SO much fun!!! Aced my test after my theology teachers quizlet!! 10/10 would recommend","+","5","Yay quizlet",3384920535,"https://itunes.apple.com/us/reviews/id728848172",4.3,0
"okay but why hi","okay ive used this app for yearsss and its amazing. i use it for all of my classes and it has never failed me. but there was recently an update to not be able to study offline which had never been a problem before. there really is no reason to add this inconvenient detail so take it off.","+","4","i love it except",3383571462,"https://itunes.apple.com/us/reviews/id484680068",4.3,0
"fredcrouch","Very annoying problems: 1. The app does not have half the capabilities of the online version  for example it cannot combine sets. 2. When you are editing sets you would like to search for other questions on the same topic you previously wrote some time ago. If there is a way to search inside a set  you have kept it a well-protected secret. 3. There is no way to use subscripts or exponents. 4. There is no way to correctly write equations  neither chemical or mathematical. 5. There seem to be no way to use bold text  change font size or write fractions. etc.  etc.","-","2","Physicist",3382273390,"https://itunes.apple.com/us/reviews/id439677263",4.3,0
"MrFinny","i crave death after using this app","-","1","makes me want to die",3381391916,"https://itunes.apple.com/us/reviews/id459273555",4.3,0
"unhappy!!!!!!!!!!!!!!!!!!!","Okay  ive used this app for a long time and I used pictures for lots of things  sob please give pictures back I dont see the big deal its so annoying! I just wanna study for social studies and graph things but I cant. So Please I know you want money but less people use it now!i would've gave you 5 stars but now you dont get it! Ugh! Please fix!","-","2","What happened?",3380607789,"https://itunes.apple.com/us/reviews/id930474376",4.3,0
"rudoplh57","I can’t delete old study sets and old folders","-","2","Deletion",3377490588,"https://itunes.apple.com/us/reviews/id886237824",4.3,0
"Keydet","I love this app and it has been a big help with beating German noun genders into my head  but I do have one complaint.  They’re no reason with all this real estate that the fonts and images should be exactly the same size as on my iPhone.  They would look better and be more readable since I don’t normally hold the iPad quite as close to my face as I do my phone.  Back to the vocab!","+","4","iPad Pro 12.9 fonts",3376987431,"https://itunes.apple.com/us/reviews/id29689329",4.3,0
"MrVince44","Hi I am ruining Quizlet on an IPad pro  ios 12. I created a set  and when I select “learn” the app crashes  consistently.   Is there a fix.  V","-","3","Crash report",3375971616,"https://itunes.apple.com/us/reviews/id315832899",4.3,0
"achibalds girlfriend","I love Quizlet ! However the recent updates have made me question whether this app could be improved.  Here are some quick suggestions to consider:  -combining sets was so helpful  I’m not sure if the option is still available on the computer but it isn’t on my phone... needs to come back!  -the “supscription” is something I wish didn’t exist — I know you want to make money but for some of us that don’t want to pay the free version makes us not like the app...  -color!! Blue gets so boring after a while — color  highlighter etc. would totally make your app get higher ratings!  -I think a cool addition would be something like where we can take a picture of an essay/document and “highlight” on our phones and write little “post it’s” that when you click on it  it expands and shows your writing.  -being able to change our username more than once...  Anyways I do love this app but those are just things I thought of you may want to consider :)  Have a great day!","+","4","Great...but could use some suggestions!",3372416683,"https://itunes.apple.com/us/reviews/id681876543",4.3,0
"VictoriaSilvis","I have low grade in Psychology currently. Since I’m not fan of flash cards because I am not sure how effective or efficient they are to use as various way to study for quiz  exam or standardized tests.   I’ve been making flash card sets for few weeks  and I feel surprisingly pleased and impressed with Quizlet. Please keep on running Quizlet forever and ever. These are great studying tool for students who are self studying or studying for any particular subject  major  quiz or standardized test.   Also  I am unsure how using Quizlet as study tool will impact on my grades though. There are other things I have to work on other than just studying. Like getting good night rest because I’m like Dracula so I may have adjust my sleep habits  reduce screen time and rest and relax. I do have a good feeling my grade will boost if I just continue quizzing myself continuously using Quizlet when I’m on the bus  at home or anywhere.   Quizlet is perfection! Oh by the way I notice your subscription is absolutely affordable  since I’m unemployed college student in community college with a disability. I do not have the money but I love to some day try an affordable subscription just to not necessarily study vocabulary words. Yet create my own practice tests so I can put myself to the test. I don’t like being tested because I have watched and read enough videos and articles regarding measures on students success and performance.   Anyways  good work Quizlet.","+","5","I am pleased and impressed with Quizlet",3371316541,"https://itunes.apple.com/us/reviews/id516531961",4.3,0
"wnsjdhwkdnd","This app helps me retain information  and ultimately learn it faster than any other app! If anyone is looking for the app that is #1  you found it!!👍","+","5","The Best Study App our!",3370435693,"https://itunes.apple.com/us/reviews/id572209015",4.3,0
"lds 🙂","I have struggled with math for forever and whenever I was told to study I would glance at my notes  think  “there’s no way I’m going to be able to memorize all of this” and give up. But Quizlet has totally changed everything. The Learn feature helps me review terms and know what I need to work on. The Match feature helps me have fun while memorizing things  and the Test feature helps me prepare for the big day. Quizlet has TOTALLY changed my studying game and I really want to thank them for helping me turn my math struggles around. I have been able to pull my math grade up from a F to a B. Tsym Quizlet. It’s because of you and using Quizlet is helping me set good studying habits. Thank you app developers for all you do and for making quizlet FREE. I cannot praise Quizlet enough  all of my friends and I use Quizlet and create and share sets.","+","5","THANK YOU SO MUCH",3370190612,"https://itunes.apple.com/us/reviews/id634070638",4.3,0
"Cfhinson","Found whole answer sheet for quiz at school. Got a A on the quiz.","+","5","Love this",3369678530,"https://itunes.apple.com/us/reviews/id536396558",4.3,0
"jkjkkjwuiqoq","Nice","-","2","My reviiiiiiwwww",3369173797,"https://itunes.apple.com/us/reviews/id684909847",4.3,0
"#pantherlife","I hate how I have to pay just to add pictures and get a night theme! I am a person who is not allowed to pay so the fact that every app I’ve downloaded has this irritating feature annoys me and seriously ticks me off.","+","4","It’s great but..",3362466438,"https://itunes.apple.com/us/reviews/id688880716",4.3,0
"who knows28474682","Very helpful and I got A’s on most of my test with quizlet THANKS MAN","+","5","Quizlet",3362112864,"https://itunes.apple.com/us/reviews/id816976849",4.3,0
"pasteeeeel99","this is a life saver! it’s easy to create study sets  folders  and to use other user’s study guides! it crashes at times or never loads  but in general it’s a really great [free] resource to use! i just wish users were able to change their username more than once.. my username is really cringe-worthy and is from when i was younger.. other than the crashing and bug problems [which isn’t common..]  this is your best choice for a free to use online study creator ^ - ^","+","4","great to learn with!",3359021134,"https://itunes.apple.com/us/reviews/id230256980",4.3,0
"pjo and next step lover","I love this for studying  and I get A+s thanks to QUIZLET!","+","5","Great app!",3358682907,"https://itunes.apple.com/us/reviews/id665902592",4.3,0
"LJH 9001","This is a great app that has gotten me As and the Learn section allows me to learn 20 or more terms within an hour.","+","5","Thank you!",3355973234,"https://itunes.apple.com/us/reviews/id252433979",4.3,0
"shadehob","The app is soooo awesome and really helps me study. Just two things I don’t like about it is that when you spell something wrong you get the whole question wrong and the other thing I don’t like is that when you are studying for geography it is reall y hard to see the map but otherwise this app is really great!!","+","5","Awesomeness!!",3352192065,"https://itunes.apple.com/us/reviews/id11589994",4.3,0
"havaka sjansvajis skanshaks sj","I had to get the app for school it works really good especially if your teacher made the flash cards bc than there really helpful great for studying","+","5","School",3347180153,"https://itunes.apple.com/us/reviews/id877619644",4.3,0
"treesgobark","Quizlet has saved me from endless hours of studying. I’m a pretty good student  but when I wasn’t doing well on tests this semester  I knew I had to change up my study game.  Enter quizlet.  I input all of the terms I need to know  and in less than a week  it has helped me memorize them all.  Thank you  Quizlet for making student life *that* much easier.","+","5","Life-Saver",3346531304,"https://itunes.apple.com/us/reviews/id33831197",4.3,0
"Sandlapper","My college Anatomy and Physiology class is tough!!! But with Quizlet’s “Learn” feature I have gotten an A on all my test. I happily paid for the pro feature just to support them  even though I didn’t really need the pro features. Keep up the great work!","+","5","A+ That’s the grade Quizlet helped me get!",3342729897,"https://itunes.apple.com/us/reviews/id30854507",4.3,0
"jaksijssxnnxhs","My friend says she LOVES the learn feature you guys are doing a great job . Keep it up sweeties 😘😘 her instagram is @sabrina_1510 . Thank you Quizlet for never letting her down....","+","5","Sabrina’s friend",3342461979,"https://itunes.apple.com/us/reviews/id442851454",4.3,0
"my fav animal is otter","Great game helps me study stuff.!!!!","+","5","Quizlet",3340091550,"https://itunes.apple.com/us/reviews/id759949584",4.3,0
"Expat in Chile","The concept of this app is great  but I find it hard to believe that a “learning” app would have so many errors in what it is trying to teach. I just downloaded the app and went to look at Spanish flash cards.   I checked out three sets and immediately found spelling and grammar errors in each set. Some of the spelling errors might have been typos  but not all of them. The errors were in both English and Spanish.  How can you trust that the Spanish is correct when the author(s) cannot even make verbs agree with the subject in English?  Be very cautious when using user supplied learning materials.","-","1","Amazing data errors in app",3339548896,"https://itunes.apple.com/us/reviews/id33961085",4.3,0
"abmichail","This is the ONLY APP I use to study. Thanks for your work","+","5","Thank you",3338860566,"https://itunes.apple.com/us/reviews/id704002822",4.3,0
"Night Owl legends","I’ve been using Quizlet for the past 3 years and I am amazed to see how my grades and test scores have improved for using the app. It’s so helpful I words learn an more then 30 words in between classes and at lunch the day of a test and ACE IT! Actually! Ninety percent of the time I use Quizlet for a Vocab I get a 100%. When it comes to other test I still greatly score A’s and B’s. I’m so glad to see I have improved so quickly and efficiently that it’s almost made learning fun with Quizlet’s various studying methods!","+","5","Secret Learning Recipe",3338280935,"https://itunes.apple.com/us/reviews/id331472577",4.3,0
"Frustrated Federica","Pretty good app but one suggestion  could you please add a combine sets feature so then I could smush all the content together instead of having to write it all over again? Thanks","+","5","Good Job",3335166742,"https://itunes.apple.com/us/reviews/id398234310",4.3,0
"123Olivia1234","I love this app. It’s my go-to study tool. But there are so many things I’d change about it. For one  you’re only allowed to make one diagram per set  even with Quizlet plus. I also wish there was an option for subcaterogies within a set  instead of having to star everything when I want to focus on a specific area. This app is made to be a tool for language learners  but I use it for Human Anatomy and miscellaneous other things. I’d also love to see more fun games like Gravity!!!","+","5","THE BEST APP EVER  but....",3333311773,"https://itunes.apple.com/us/reviews/id514800533",4.3,0
"Herp_derp_XD","In app purchase is bad it used to be free","-","1","Bad app",3332319428,"https://itunes.apple.com/us/reviews/id627329966",4.3,0
"ElliotMickey","I don’t write reviews often but quizlet is an essential app for me  I highly recommend it. If quizlet shut down I would flunk out of college! My only critique is I wish there was a way to have more than one definition for the same term. Like a three way flash card (for example: HCN = hydrogen cyanide = hydrocyanic acid)","+","5","Essential for School",3331877716,"https://itunes.apple.com/us/reviews/id495266565",4.3,0
"mmmmmmmmmmmmmchicken","It’s a great app for studying. I use it a lot for chemistry so the only suggestion I would make is that super/sub script would be really helpful","+","4","Super great",3329399410,"https://itunes.apple.com/us/reviews/id539810768",4.3,0
"bluewatch135","I love Quizlet. But that recent update made me delete the app because I refuse to spend money for the payed update so I can study offline. Sorry Quizlet","-","2","Update",3327548961,"https://itunes.apple.com/us/reviews/id716480763",4.3,0
"Pagiel. I","Nice app to study with. Easy to use. Very user friendly. I was going to purchase.   But! saw that it went from one time pay to making you pay monthly to use the app. I don’t need it all year long so the subscription doesn’t do it for me. Would love one time payment.","-","3","Great app..But!",3323344220,"https://itunes.apple.com/us/reviews/id637512846",4.3,0
"KimberlyUchiha","this app was very useful when multitasking multiple classes and work. not anymore have to for more","-","1","used to be useful",3317284555,"https://itunes.apple.com/us/reviews/id747685362",4.3,0
"Classycoder","When there’s a will there’s a way. When there’s a quizlet there’s an A.  This is the senior quote for our class of 2018. Thank you quizlet.","+","5","When there’s a will...",3315408120,"https://itunes.apple.com/us/reviews/id793854108",4.3,0
"🖐🏼🖐🏼🤚🏼🤚🏼💪🏼💄🤳🏼🤳🏼","VERY GOOD APP FOR MY LEARN SCHOOL CARD YOU FEEL","+","5","good",3314420958,"https://itunes.apple.com/us/reviews/id30073735",4.3,0
"AudibleGasp","The app was good to use for my phonetics test  but my anatomy set keeps getting deleted. Ill save and go back to finish it  and itll be deleted. Ive remade this set two times already","-","1","Why are my sets getting deleted ?",3314070137,"https://itunes.apple.com/us/reviews/id523234471",4.3,0
"Mikhos1","Thank you for making my school life easier. I love this app. It has changed my entire thinking on learning.","+","5","I love it",3312064715,"https://itunes.apple.com/us/reviews/id240933642",4.3,0
"TitoBeeto😜","I am a seventh grader at a pretty advanced school that kind-of pushes you to do most things on your own  so this app REALLY helps me when I need to study for a test. I absolutely LOVE the fact that the app can form a practice test out of the terms and definitions that you fill out  it is SO helpful! The only thing that I kind-of find annoying is how  when I’m taking a practice test  I will answer the question correctly but I might leave something lowercase or uppercase and it says that I got the answer wrong. I don’t know if it does that to anyone else  but it does to me and it’s a bit annoying. Although  it probably is kind-of hard to program an app to be able to understand that the answer was correct  even if it wasn’t spelled exactly the same. Other than that  it’s a great app I wish I had heard about it sooner.","+","5","Get this app!",3310536529,"https://itunes.apple.com/us/reviews/id563607800",4.3,0
"gndhsssufjfjdbe","A godsend for any AP student or higher education. Perfect for vocab  great for notes. Not a single complaint","+","5","Thank god for quizlet",3308794569,"https://itunes.apple.com/us/reviews/id543859205",4.3,0
"jebw8857","This is by far the best study app ever! I have aced every vocab test since downloading it. I was creating a study set  and somehow it knew what the definitions to some terms I was doing were!! Definitely a must buy","+","5","Quizlet",3306077645,"https://itunes.apple.com/us/reviews/id920888504",4.3,0
"fyigfdss","I do this cause it my homework","+","4","TEACHER",3305841482,"https://itunes.apple.com/us/reviews/id901807887",4.3,0
"Jay Trades","First off  I love Quizlet. But there are some aspects that are lacking that could easily be implemented into the program.   1. Folders need to be able to have sub-folders. This will make things less messy and more organized for the user.   2. Manual sorting of sets in both folders and classes. Again  we need to keep things orderly (for those who want it). It’s about ease of access to find what you want when you want it.   3. The option to add a “card” being 1 term with its definition to your own set — so that you don’t have to a) re-type everything and b) don’t copy the set   These things  especially points 1 & 2 should be fairly easy for the developers to implement. Since we the user lack these abilities that’s why i see this as a 3 Star program. Add them  and you got an easy 5 Star. Organization of ones thoughts is key. Ease of access  when you want  when you want it.","-","3","Developers can do a better job by...",3305192739,"https://itunes.apple.com/us/reviews/id559719849",4.3,0
"Zen onions","I use this to cheat in tests at school  it’s pretty dope","+","5","Dope",3305135308,"https://itunes.apple.com/us/reviews/id465032501",4.3,0
"Suzymanos","It is great but what if you forgot your password but it is only on one device and not on the website? Please respond. I forgot my password my name is Dracon50 on Quizlet. You got it on the website but you don’t have it on the app.","+","4","Quizlet",3302956271,"https://itunes.apple.com/us/reviews/id30884761",4.3,0
"Shru65","I liked this app until it wouldn’t let me scan my documents. before i could do it easily  and now it won’t recognize any of the words.","-","2","Quizlet Plus",3297097057,"https://itunes.apple.com/us/reviews/id152633060",4.3,0
"aka nobody","So I created 3 of my own sets offline and they worked perfectly. I have no trouble accessing them.......buuuuut when I went online and created a study set then went offline and saved my fourth study set  I could not use my other three study sets. It was bogus and a complete ripoff. I might as well have not even created them if as soon as a go online then offline again I can’t use them.","-","3","Needs improvement",3294511302,"https://itunes.apple.com/us/reviews/id604167291",4.3,0
"klaus baudelair","Nice very nice","+","5","!!!!!!!!",3291073032,"https://itunes.apple.com/us/reviews/id918342600",4.3,0
"China R1","Honestly this app is a lifesaver. I discovered it a few weeks into my new semester and has become so convenient especially if I don’t  bring my laptop with me to places  sometimes. Having this app on my phone is perfect especially when I’m on the go or need a little refresher without using safari.. it saves time. I use quizlet a lot and make my own exams for studying. When I don’t feel like bringing my laptop with me to work  just bring my phone out and open the app and bam! Instant study time that’s not wasted! I truly love it!","+","5","Life Saver",3290916806,"https://itunes.apple.com/us/reviews/id729048099",4.3,0
"hzjxju","Sup dogs","+","5","Hey yo",3290866352,"https://itunes.apple.com/us/reviews/id858289248",4.3,0
"Sketchman152","My mom makes me study and I don’t like it.","+","5","Boooooooooooo!",3287607245,"https://itunes.apple.com/us/reviews/id398722147",4.3,0
"They call me big meats","I love this app.","+","5","Great!",3286558004,"https://itunes.apple.com/us/reviews/id102888873",4.3,0
"TheDillmeister","The app requires you setup an account before using? I’m sure so they can just spam your email. Website doesn’t require that  so I’ll just continue using my browser.","-","1","Need Account?",3285129243,"https://itunes.apple.com/us/reviews/id106683547",4.3,0
"Joecmoe","I love quizlet it helps me study for all of my classes and is better than writing on paper! I totally recomed this app to all who need it to study and for other purposes.","+","5","Quizlet review",3283476479,"https://itunes.apple.com/us/reviews/id110277854",4.3,0
"Golden girl 1974","I am able to find all my answers love it","+","5","Amazing",3283403967,"https://itunes.apple.com/us/reviews/id382854365",4.3,0
"Sunny12281","Okay this was a great app from the start but later on I did activities and it worked earlier now it doesn’t and because of that I lost my grade and it got lowered how am I suppose to be happy about this from A to B because my teacher uses the app to see who do there stuff please fix this problem because if it affects my grade I’m gonna quit using this app","-","1","Issue",3278809251,"https://itunes.apple.com/us/reviews/id423953083",4.3,0
"Saye_Salitu","The best app if you want all A’s!","+","5",".",3278550724,"https://itunes.apple.com/us/reviews/id395443033",4.3,0
"Lollipopyhr","So I’ve been using the free version of Quizlet for years  and now I’m really using it a lot so I figured I would upgrade to the Quizlet Go so I could have offline studying. I purchased the upgrade at least three days ago and I’m still unable to study offline. Don’t waste your money  keep the free version.","+","4","Upgraded",3278281810,"https://itunes.apple.com/us/reviews/id162776132",4.3,0
"Toph_Win","Just would like to tweak something like when I have a picture on one of the cards and I’m doing the learning  the pictures won’t show if the definition side has to many words.","+","5","Great!",3278053527,"https://itunes.apple.com/us/reviews/id477509130",4.3,0
"rv100x","This app is a life saver it can help you memorize paragraphs in one day and even makes it fun. Whenever I use this for tests and quizzes I always get significantly higher than my other classmates. Is must for school and is free.","+","5","LOVE IT!!!!!",3273725010,"https://itunes.apple.com/us/reviews/id729771153",4.3,0
"kayli00000099","I love quizlet so much because they have good quality and I just would have to live with quizlet and I will do it every day.thank you so much for creating this learning game.                                           Sincerely                                            Incredibledancer9","+","5","I love quizlet",3270587004,"https://itunes.apple.com/us/reviews/id165111309",3.15,0
"AaronWlsnn","I hope I can insert videos and audios","-","3","I hope I can insert videos and audios",3268865196,"https://itunes.apple.com/us/reviews/id909959616",4.3,0
"**Honest Beauty**","I have been a Quizlet Plus subscriber for years and I like the overall concept of Quizlet. But  I found myself wasting away HOURS of time trying to compensate for poor development of the app. Many nights I would feel defeated after realizing how much time I wasted creating flashcards to be functional for my purpose.   If you are not creating flashcards  then my gripes won't pertain to you. I am a visual learner and I also thrive on order/organization. One of my BIGGEST issues with Quizlet is the formatting! I have literally thrown my papers in the air out of frustration lol They seriously need to work on the way the system autoformats the text. It centers things based on the number of characters and this is sooooo annoying! There needs to be an option to leave formatting starting from the Left  regardless of character count; because  things dont look right centered on many cards and everyone learns differently. It completely throws off the purpose of a card to highlight key things quickly. Please fix this issue! Please! Another issue is the Bold option for words. They seriously need to come up with a better way to Bold words instead of having to type * before and after the word/phrase to bold! Its time consuming and wasteful. A Bold button would be a nice feature to add to the web version for starters. Also  bolding terms gets more irritating due to the issue with formatting everything to the Center! Once you Bold a word w/in a sentence etc. Since the system wants to center everything  you are likely to have text wrapping around to a 2nd sentence because of the size adjustment with Capitalizing and Bolding. Additionally  the Bold feature isn't really Bold! Lol its not bright enough to really stand out. I find myself having to Capitalize and Bold a word for it to stand out!   Another formatting gripe is the lack of option to indent or create bullets  numbered values. Again  since everything wants to be Centered  it throws off any kind of list  unless you create something long and at that point the system reverts back to formatting the flashcard from the Left! Its irritating. Another formatting issue lol is the "Math/Symbols" language option. I love having this as an additional keyboard/language for creating cards  but the way it takes over so much of the screen with it's drop down window is annoying.   The study modes need severe work. If you create folders  you can study a different way (which I prefer the way where you hit Know or Don't Know)  but that progress is separate from the "Learn" option within a particular set! Its so crazy. So now I have to create folders with ONE set inside of them  in order to get both study options ( the Know/Don't Know version vs. Learn). Additionally when studying  the system automatically puts your cards on "definition" first. Its annoying to have to change this for every set! Why not have a preference button that applies to our user profile and/or per each set/folder and that way we don't have to constantly adjust settings to have the "term" side show first! Notable mentions of other irritating features: 1) the search feature ( I thought search meant search your OWN terms or sets to find duplicate cards)  but nope! It will search the galaxy and beyond lol 2) Editing sets should be easier 3) image uploads are great  but possibly being able to crop or edit the image better would be nice  also adding images to the term side would be highly delightful.   A huge "no no" for me is the numerous times I have been creating cards on the actual site (vs importing a document) and this new auto search feature they added kicks in 🙄! Annoying! If I type in a word  it will search Quizlet and pull up suggestions already on Quizlet or the internet...the issue with this is  sometimes when typing  when you hit "return" to skip to a new line  it will erase your content and insert whatever quizlet  search found. I despise it! Turn it off or allow users to turn off the quacky suggestion feature. I have had to retype stuff so much! Wasted hours  which could have beeb used elsewhere.   I love the Diagram feature. However  I hate the set up. If you label something on the diagram  it gives you the same "term" & "definition" fields. This is great if you indeed need a definition  but if you simply just want to label parts  let us label it and thats it. I hate how you create a diagram and they treat it like a flashcard set! Why not have an option for it to just be a diagram set of labelling parts and thats it?!   All in all  Quizlet has a great platform and potential. But I think the developers are focused on the wrong aspects and not functionality. Because the basics of the app are lacking  but new flashy features keep getting added and it takes away from the potential! I would say Quizlet is great for the following: you are not making your own cards; you are learning simple 1-2 word terms; you don't need formatting/order/neatness; you don't need to study high level topics; you have lots of time to spare for creating personalized functional cards; and if you don't require better study tactics. I love the app  once the cards are made and functional. But I despise the process of creating flashcards on their platform. I am a Plus subscriber  but due to the frustration  I have had to look elsewhere for other apps to see if they have better formatting options. Sometimes its the small things that distract a student from learning and Quizlets formatting features affect visibility and productivity for those with learning issues  vision issues  higher level education (complex material)  and those with things like OCD/OCPD  ADHD etc who require order.","-","3","Great app  but needs better development",3267318693,"https://itunes.apple.com/us/reviews/id119916104",4.2,0
"Morg the awsome","We have fun seeing who gets a perfect score with the matching. We take turns making them. It’s a good way to learn it fun and enticing. Love this app❤️😍","+","5","Love it easy to use and share with my peers",3263879137,"https://itunes.apple.com/us/reviews/id483978561",4.3,0
"Beazle201","As a grad student  I make many sets of notecards with hundreds of cards each. My least favorite aspect is that I cannot search a specific word and see what cards include it within that set. There are times where I cannot remember if I’ve made a notecard for a random muscle but I am also unwilling to go through 300+ notecards to see if its already there or not.","-","2","Unhappy",3261443878,"https://itunes.apple.com/us/reviews/id216377713",4.3,0
"Seranity","PLEASE consider allowing bold text to show up on the cards for the app when words are made bold by using the Asterisks","-","3","Bold text",3257176235,"https://itunes.apple.com/us/reviews/id155571346",4.2,0
"Caleb72610","I have used quizlet since 2011. It’s always been super reliable. It was so good that I decided to upgrade to quizlet go. But that still wasn’t good enough. I wanted the best experience possible while studying so I upgraded to quizlet plus. Now I have a long term learning option. Helped my grade go up in Humanities and prepare for tests. Thank you so much quizlet for always being there for me!!","+","5","So good I had to take it a step father",3252325808,"https://itunes.apple.com/us/reviews/id467388757",4.2,0
"S.D.!!!!!!","Quizlet makes studying for subjects that involve vocab and memorization so easy. Their different features for studying suit each persons style of learning!! Must get app!","+","5","Best way to study",3249793667,"https://itunes.apple.com/us/reviews/id607355724",4.2,0
"TheMostHonestOne","Quizlet is the best app for studying I have ever used. It is very helpful  and I’ve gotten a 95 or above on every test I’ve used quizlet to study with. The Spanish to English feature is very helpful  as I take Spanish and I have to make flash cards every week. Thank you to the developers for making such an amazing app!","+","5","Wow!",3249328589,"https://itunes.apple.com/us/reviews/id738456791",4.2,0
"Heartbroken👨","I’ve been using quizlet for over 8 years now and it’s been helpful overall  until now.  The learning feature on the app makes no sense. You’re instantly quizzed over material  which you may or may not actually know  so you’re basically just guessing random questions— which might help you learn if it’s your native language  but if you’re trying to use the cards for learning a new language  it is completely useless. They should change the title to something else like review quiz or under the quizzes/test section. Because it’s not actually helping you learn if you have 50 plus flash cards in a language you don’t know.  They also need to make an offline version available. I’m a commuter and I haven’t been able to access my cards to study on the way to class just because the cards aren’t available offline. But when I try to see how to make it offline  I can’t find an actual solution to my issue.  It’s a good app. But there’s like small issues that make it basically useless.","-","3","After years of use  it still needs improvement",3249130495,"https://itunes.apple.com/us/reviews/id343299381",4.2,0
"Amanda panda banana.","The app can make flash cards for you. IN LOVE W/ THIS APP. I can make my own flash cards for ANYTHING or use one someone else made by searching and add onto it to make my own. YOU HAVE TO TRY IT TO SEE THE IMPACT!!!","+","5","AMAZING",3245899684,"https://itunes.apple.com/us/reviews/id16249592",4.2,0
"Hey Jessie 2.40","I love using Quizzlet but I hate how long it takes to type a study guide  OVERALL A GREAT APP","+","5","Almost there",3245481484,"https://itunes.apple.com/us/reviews/id541880616",4.2,0
