"green Duo","It’s la best App","+","5","Dúo",3457342321,"https://itunes.apple.com/us/reviews/id935981499",0
"burbeep","I’ve been learning Swedish on Duolingo for the past few months and I am improving at an exponential rate thanks to the creators of this amazing app. Duolingo makes learning a language fun and easy  and it really is a revolutionary way to learn a new language. I highly recommend it. Tack så mycket Duolingo för era undervisnigar och hjälpa. Forsätta gör jättebra saker!","+","5","Love this app",3457053828,"https://itunes.apple.com/us/reviews/id495133643",0
"AbbasSaeedi","Duolingo is great and all  but it would be even better if it had courses on other languages added.","+","4","Can there be more languages?",3456919164,"https://itunes.apple.com/us/reviews/id86038717",0
"azerii florez","I love this app I can learn my countries language I live in the USA but I need to learn my other countries language (viva la Mexico ) my best friend knows more Spanish than me it’s embarrassing because she’s German and Irish (but she doesn’t know the language of either)something to keep in mind the ads they are quick and have a good cause when they come up they say the cause","+","5","I love this",3456539522,"https://itunes.apple.com/us/reviews/id820378133",0
"fychcoufpydydlyclhcl","Duolingo is the best way to learn a new language  I learned about a quarter of French in 24 hours! Thanks to duolingo I never fail my French class in fact  I usually gat an A+","+","5","I love this",3456180592,"https://itunes.apple.com/us/reviews/id225590797",0
"Gaemi 개미","Great app to reinforce a language. The variety of learning styles helps to keep me motivated. I recommend Duolingo for beginners.","+","5","My Korean language tutor",3456082148,"https://itunes.apple.com/us/reviews/id939955176",0
"I love Spanish!! ❤️","I got this app just a couple weeks ago and knew NO Spanish! Now I can speak Spanish with a notebook in front of me and can memorize a lot of it! I love this app because you can learn a variety of different languages and not be so bored! It makes you actually enjoy learning different languages and I love that!! I rate this app a 5 star rating definitely! If your looking for an app to learn any language I would definitely recommend this! ❤️🥰","+","5","LOVE THIS!!! ❤️",3455660890,"https://itunes.apple.com/us/reviews/id604835919",0
"TheOneAndOnly_3","First of all this app is amazing! So what I did was an experiment with the app. Well for starters I am a Sophomore in High-school  and I have been using the app since 8th grade. So  for the experiment  every other test I used the app and the others I didn’t. I noticed that when I used my normal notes I did ok on the test  but I knew I could surely do better. On tests I did not use the app to study for  I would make around a high “C” or low “B”. While when I studied using the app I would make a high “B” to an “A”. I know that some of you are thinking why would a 10th grader take this risk for their grade in classes  but at my school you can retake every test you take once. You can only retake if you have lower than a 89% and that is the highest “B” possible. So it wasn’t a big risk because the day I would get my grades back  the same night I would go home a study again but using Quiz-let. And I would more than likely get an “A”. So I really recommend this app. Every since I started using the app  I became an all “A” student and that occasional one “B”.","+","5","Amazing Great for Studying!!!",3538275995,"https://itunes.apple.com/us/reviews/id838429486",0
"Rachel.Luvs.Cookies","Okay  so I’ve been using Quizlet for quite a while and it’s been helping me a lot. I always found it hard to study a paper when the answers were literally right on it. I also have the worst memory  so Quizlet’s “Learn” option repeats the questions and it helps me tremendously. Though  there are some... problems that should be fixed.   1. First of all the studying options are limited on the phone  mainly because I can’t create diagrams using a phone  so I have to get on a laptop which takes more time that I don’t have.  2. Though I am paying for Quizlet Plus  I do agree with everyone else that you should at least make the night theme free. Some people have a hard time reading words in a bright background  especially at night. I wear glasses and can read words with a bright background  but it’s really not healthy for the eyes.  3. When I’m studying I come across typos and I find it quite annoying when I have to go to the editing mode. It’d be easier if you could access the editing mode right there so it’ll be quick.   — Recommendations 🍡 I think that  when you guys get the chance  you should add more modes to learn though. Honestly? You could turn Quizlet into an optional game that has currencies  shops  etc! I think that would definitely motivate people to study more! Not only that  but it helps the forests! Instead of using paper  you can use Quizlet!","+","4","Amazing studying app  but...",3528403113,"https://itunes.apple.com/us/reviews/id511209116",0
"azthrillhouse","PLZ MAKE IT SO WHEN YOU INPUT STUFF YOU CAN EDIT THE SENTENCES 👿","-","3","Conplant",3528178636,"https://itunes.apple.com/us/reviews/id29746224",0
"Apg2010","Poor design and quality.","-","1","Horrible",3525103857,"https://itunes.apple.com/us/reviews/id11865208",1
"keeph0pe","It deletes one half of each “card” I create when I move on to create the next one. Incredibly frustrating  and practically renders the app unusable.","-","2","Cannot Create Sets",3524675265,"https://itunes.apple.com/us/reviews/id196906030",0
"Mr. Buckingham","Why do I need to pay monthly to enable the dark theme? My eyes strain even in low brightness  make the dark theme free at least.","-","1","My Eyes!",3520876330,"https://itunes.apple.com/us/reviews/id580527522",0
"JTKY08","This app helps so many people to cheat. It’s unbelievable! The exact answers are found everywhere you turn. No need to memorize facts or learn important concepts- just turn to Quizlet. (*sarcasm* intended)  While the developers could have incorporated a simple algorithm to figure out when a test bank is repeatedly uploaded (i.e. all the same questions  in the same order) and automatically remove it or ban those abusers  they allow cheating to continue until someone reports each and every abuse.   I wonder if a large publisher will file a copyright claim for storing their work in a digital format without permission.   Great concept with good intentions. Poor integration and follow up.","-","1","Great Cheating App!!",3519893186,"https://itunes.apple.com/us/reviews/id424153571",1
"ste0018","Seriously this app is ridiculously helpful and paying 20 a year is worth helping keep education accessible. Yesterday I got a grade back for a final and had the highest score in the class thanks to the hours I spent using Quizlet among reading and some other stuff","+","5","Someone said the creators deserve a noble peace prize and I agree",3504389914,"https://itunes.apple.com/us/reviews/id566194737",1
"Sosations","I am a power user of this app  and it has many good features  but users beware  if you are trying to teach something in a logical flow  say in sections  unless you PAINSTAKINGLY alphanumerically order it  I.e. A1  A2  A3  it will blow up your work on a regular basis  kinda like looking for the word “cat” in the dictionary but finding it under the R’s.","-","1","Serious Bugs  Fine for small projects  not business powered!",3504154580,"https://itunes.apple.com/us/reviews/id36960461",0
"Originalzombiegirl20","I have ADHD so I don’t focus well. When I use the Learn function  it really encourages me to keep going. Once I complete that I do all the games then take a test. Once I did all that I’m good to go and I keep up being a straight a student","+","5","USE THIS FOR STUDYING!!!",3502248428,"https://itunes.apple.com/us/reviews/id521917234",0
"Going away now","I purchased the full app for my medical coding course and love that I have so much flexibility with the app. I use my iPhone most of the time and it does what I need it to for studying on the go. When I use it on my laptop I have even more features and ways to study. Yes is has an annual fee but it is worth every penny!","+","4","Love this for medical classes",3502105903,"https://itunes.apple.com/us/reviews/id278829443",0
"LionRocker221","First off  absolutely fantastic  I love the adaptable learn system as well as the matching game. What I would like to see is when you are doing write  if you accidentally add an s or forget an s  it wouldn't have to mark it wrong. I understand that you can click 'I mistyped' but that gets annoying especially whenever you use someone else's set  where you don't know if a term has an s or an extra 'a' or 'the' in front of it. Other than that  fantastic app.","+","4","Amazing  1 suggestion",3501103544,"https://itunes.apple.com/us/reviews/id451247508",0
"😎🤓😎🤓😎🤓😎🤓😎🤓😎","I don’t study often  but when I do  I use flash cards. That is the for sure way to remember info. But all that PAPER I go through  then I gotta buy MORE flash cards! This is a FREE APP(yes premium costs money but you don’t see me adding images to paper flash cards do you) and also the fact that it’s on my phone means the flash cards will always be with me  a big stack won’t take up even one nanometer of space. Anyway I just wanna say I LOVE your app!!!","+","5","SUPER HELPFUL",3497616789,"https://itunes.apple.com/us/reviews/id509718748",0
"gigielio","Wouldn’t have made it through college without it. Best studying tool ever. Also love the emojis in the learn mode on iPhone app.","+","5","QUIZLET IS THE BEST",3490958465,"https://itunes.apple.com/us/reviews/id40255931",0
"Emma2002","There’s simply nothing that even compares to Quizlet. I use them for EVERYTHING. Sure  the app doesn’t magically transfer the knowledge to your brain—you still have to work for it—but it simplifies the entire studying process tenfold.   Paying for a subscription has never been a better purchase  but I did use the app for a few years without the subscription and had no issues. Love this app and everything about it. I can use the computer and phone versions easily and interchangeably.  This app is an absolute game changer for students. Thanks Quizlet!","+","5","I love it: school necessity",3478478836,"https://itunes.apple.com/us/reviews/id136581462",1
"Zoeblol","I used this app for a while to look up my test from My curriculum and it got around school that we were using Quizlet and all the teachers found out that it was in order on the tests. now  the teachers type there are test now in their own words now I can’t use Quizlet thanks to all the people who told are teachers even though they would probably find out anyway.","-","3","Good but also RUINED EVERYTHING",3477072679,"https://itunes.apple.com/us/reviews/id942744780",1
"DCD#7","I’m not sure what I would do without this great app so great probably the best study tool you can get!!!","+","5","Best app ever",3475211471,"https://itunes.apple.com/us/reviews/id302313864",0
"slats_","It’s a good app for studying. Only problem I have is a bug where I can’t create a study plan  even when the app asks me for the date of my test. Hopefully this can be addressed soon :)","+","4","Good for what it does",3474634575,"https://itunes.apple.com/us/reviews/id561453225",1
"I need followers","The app is up to date and I have reinstalled it four times now. Still won’t open.","-","1","My app keeps shutting down as soon as I open it.",3470647868,"https://itunes.apple.com/us/reviews/id384496889",0
"Jill Rice","Thank you so much I love this app so helpful  u can find any thing 👍🏼","+","5","In love",3470499559,"https://itunes.apple.com/us/reviews/id477468719",0
"Alli krivan","This app is super helpful I don’t know what I would do without it  but I really miss the flying emojis when a level was complete. It felt like a reward to see flying emojis on my screen. Please add them back they made me so happy.","+","5","Great  but I want the emojis back",3468424969,"https://itunes.apple.com/us/reviews/id294879807",2
"Meta Ray","Please please please please let us change our username more than once that would be great if you do i’ll change this review to 5 stars  overall a great way to study.","-","2","LET UȘ CHANGE OUR QUIZLET USERNAMES",3467473768,"https://itunes.apple.com/us/reviews/id606555950",0
"<Quinn>","Online you can get the speller which is one of my favorites to practice and memorize info with  but in the app it doesn’t have a speller and I don’t understand why. Nevertheless an awesome app I recommend it 100%","+","5","Speller program would be nice",3464688501,"https://itunes.apple.com/us/reviews/id832801008",0
"No cuteness in update.","Two bugs but everything else is perfect 👏🏻. The first bug is that whenever my teacher goes and checks on who did quizlet and who didn’t those who used the app says they didn’t finish the set and I did it three times. Second bug is that mine is freezing up and is really annoying.  Update to developer... I has restrictions on my iPad  so I cannot go there sorry.  Update Still love the app and website plus the new quizlet live game but one glitch  on my science card set I flip it to the picture side and there’s no sound but there are words. It’s really annoying for me bc I don’t really want to read Chinese at home much. Sure if it’s a book or something like that but on quizlet no thank u. Pls fix in next update  thx!(>^ω^<)","+","5","Good app for DLI students  especially Chinese.",3464633378,"https://itunes.apple.com/us/reviews/id502907695",0
"Kenwaite","This is the perfect study app! The new icon looks great too!","+","5","Love this App!!!",3456099053,"https://itunes.apple.com/us/reviews/id33832187",0
"Buddybhai2007","My name is badran I study in class 7 and I’m not telling the lie because I checked the quizlet on safari when I was searching about my history test which is tomorrow on 24th of November 2018 and 8 learn in lgs school so you can check me out there quizlet is great it gave me all the answers of the questions which is written on my book I’m typing with my iPad Air 6 and i live in Pakistan believe me it’s amazing","+","5","QUIZLET IS GREAT",3450569213,"https://itunes.apple.com/us/reviews/id866792533",0
"Colto12345","Is there a way where Quizlet can add a feature where you can add a picture on the term side of the card.  It would be helpful for different types of tests.  I use Quizlet on a daily basis and I think that would be most benefited.","+","5","Great and Way To Add Pictures to Terms",3437165372,"https://itunes.apple.com/us/reviews/id277331137",0
"Jwsheowsjwhdhehj","A recent update has basically ruined this app’s main reason for existence. They’ve decided to add banners in the flashcards. This is incredibly distracting when you’re trying to focus and concentrate. I’d suggest you look elsewhere for flashcard apps that don’t slap banners on your studying.","-","2","Banners on the Flashcards=Dud",3430575643,"https://itunes.apple.com/us/reviews/id18397670",1
"holly47474747","Every time Quizlet updates its throws of my studying. I love Quizlet and use it so much! But the recent update ruined the Learn function that I had grown to count on. They also took away the ability to choose term/definition. Idk why everyone keeps trying to update things that already worked great. If it’s not broken don’t fix it 🤷‍♀️ I might consider switch to memorang if I can’t get used to the new updates on Quizlet","-","3","Stop changing everything 🙁",3422365177,"https://itunes.apple.com/us/reviews/id107452826",1
"LilySunshine","I can’t stop using this app. It’s getting me an A in all of my classes and I’m hooked. It would be AMAZING if this was compatible with the Apple Watch  if only just for study reminders. Thank you!!","+","5","PLEASE make this compatible with Apple Watch!! :)",3421734304,"https://itunes.apple.com/us/reviews/id49505600",0
"bubbrasue16","This app is really a great tool for studying I just wish it had the study game gravity on there like it does for computers. Gravity is one of my favorite quizlet games and I find it helps me a lot and I would really love if you would put it on the app!!","+","5","Gravity please!!!",3418914919,"https://itunes.apple.com/us/reviews/id935192439",0
"Tinkerbell11345","When I click on a link on safari or chrome it wont open it up in the app. I have to sign in on chrome or safari into the quizlet website to see the set even though i already signed in on the app. Its very frustrating.","+","4","Clicking on link problems",3417259673,"https://itunes.apple.com/us/reviews/id225619980",0
"Kskzjjwhsbw","I have to say Quizlet has saved me. In the process of studying for a CLEP exam (a test full of information that you learn from a whole class that you take without having to take any class) I was starting feel overwhelmed and doomed to fail with all of my study notes. With only using Quizlet for two days  I’ve successfully learned over half of the information. I can’t wait to use Quizlet to help me along the rest of my educational journey.","+","5","A Must For Studying",3414852579,"https://itunes.apple.com/us/reviews/id400841310",0
"BreyerBalletFUN","Makes studying so much easier! Definitely recommend!","+","5","Great!",3396870913,"https://itunes.apple.com/us/reviews/id539550367",0
"smartkid101","I love this app but sometimes it can be VERY annoying. There are too many adds which cover the content and distract you from trying to study. Also  the voice recognition  (where you speak into your phone’s microphone and you speak in the definition of a vocabulary word) does not work at all. For example  I will speak a simple word  and it pops up on my phone screen not at all what I said. I am trying to do some quick vocabulary words  and that just ticks me off when you are pressed for time. I don’t know about other people  but I am an EXTREMELY busy person  and it doesn’t help at all when an app like this won’t function correctly. Please fix this horrible error IMMEDIATELY! Or I will no longer be using this app which is very sad.  Thank you.","-","2","Quizlet Review",3385309459,"https://itunes.apple.com/us/reviews/id686988409",0
"okay but why hi","okay ive used this app for yearsss and its amazing. i use it for all of my classes and it has never failed me. but there was recently an update to not be able to study offline which had never been a problem before. there really is no reason to add this inconvenient detail so take it off.","+","4","i love it except",3383571462,"https://itunes.apple.com/us/reviews/id484680068",0
"rudoplh57","I can’t delete old study sets and old folders","-","2","Deletion",3377490588,"https://itunes.apple.com/us/reviews/id886237824",0
"MrVince44","Hi I am ruining Quizlet on an IPad pro  ios 12. I created a set  and when I select “learn” the app crashes  consistently.   Is there a fix.  V","-","3","Crash report",3375971616,"https://itunes.apple.com/us/reviews/id315832899",0
"VictoriaSilvis","I have low grade in Psychology currently. Since I’m not fan of flash cards because I am not sure how effective or efficient they are to use as various way to study for quiz  exam or standardized tests.   I’ve been making flash card sets for few weeks  and I feel surprisingly pleased and impressed with Quizlet. Please keep on running Quizlet forever and ever. These are great studying tool for students who are self studying or studying for any particular subject  major  quiz or standardized test.   Also  I am unsure how using Quizlet as study tool will impact on my grades though. There are other things I have to work on other than just studying. Like getting good night rest because I’m like Dracula so I may have adjust my sleep habits  reduce screen time and rest and relax. I do have a good feeling my grade will boost if I just continue quizzing myself continuously using Quizlet when I’m on the bus  at home or anywhere.   Quizlet is perfection! Oh by the way I notice your subscription is absolutely affordable  since I’m unemployed college student in community college with a disability. I do not have the money but I love to some day try an affordable subscription just to not necessarily study vocabulary words. Yet create my own practice tests so I can put myself to the test. I don’t like being tested because I have watched and read enough videos and articles regarding measures on students success and performance.   Anyways  good work Quizlet.","+","5","I am pleased and impressed with Quizlet",3371316541,"https://itunes.apple.com/us/reviews/id516531961",0
"lds 🙂","I have struggled with math for forever and whenever I was told to study I would glance at my notes  think  “there’s no way I’m going to be able to memorize all of this” and give up. But Quizlet has totally changed everything. The Learn feature helps me review terms and know what I need to work on. The Match feature helps me have fun while memorizing things  and the Test feature helps me prepare for the big day. Quizlet has TOTALLY changed my studying game and I really want to thank them for helping me turn my math struggles around. I have been able to pull my math grade up from a F to a B. Tsym Quizlet. It’s because of you and using Quizlet is helping me set good studying habits. Thank you app developers for all you do and for making quizlet FREE. I cannot praise Quizlet enough  all of my friends and I use Quizlet and create and share sets.","+","5","THANK YOU SO MUCH",3370190612,"https://itunes.apple.com/us/reviews/id634070638",0
"Cfhinson","Found whole answer sheet for quiz at school. Got a A on the quiz.","+","5","Love this",3369678530,"https://itunes.apple.com/us/reviews/id536396558",0
"who knows28474682","Very helpful and I got A’s on most of my test with quizlet THANKS MAN","+","5","Quizlet",3362112864,"https://itunes.apple.com/us/reviews/id816976849",0
"pjo and next step lover","I love this for studying  and I get A+s thanks to QUIZLET!","+","5","Great app!",3358682907,"https://itunes.apple.com/us/reviews/id665902592",0
"LJH 9001","This is a great app that has gotten me As and the Learn section allows me to learn 20 or more terms within an hour.","+","5","Thank you!",3355973234,"https://itunes.apple.com/us/reviews/id252433979",0
"havaka sjansvajis skanshaks sj","I had to get the app for school it works really good especially if your teacher made the flash cards bc than there really helpful great for studying","+","5","School",3347180153,"https://itunes.apple.com/us/reviews/id877619644",0
"jaksijssxnnxhs","My friend says she LOVES the learn feature you guys are doing a great job . Keep it up sweeties 😘😘 her instagram is @sabrina_1510 . Thank you Quizlet for never letting her down....","+","5","Sabrina’s friend",3342461979,"https://itunes.apple.com/us/reviews/id442851454",0
"Expat in Chile","The concept of this app is great  but I find it hard to believe that a “learning” app would have so many errors in what it is trying to teach. I just downloaded the app and went to look at Spanish flash cards.   I checked out three sets and immediately found spelling and grammar errors in each set. Some of the spelling errors might have been typos  but not all of them. The errors were in both English and Spanish.  How can you trust that the Spanish is correct when the author(s) cannot even make verbs agree with the subject in English?  Be very cautious when using user supplied learning materials.","-","1","Amazing data errors in app",3339548896,"https://itunes.apple.com/us/reviews/id33961085",0
"abmichail","This is the ONLY APP I use to study. Thanks for your work","+","5","Thank you",3338860566,"https://itunes.apple.com/us/reviews/id704002822",0
"Night Owl legends","I’ve been using Quizlet for the past 3 years and I am amazed to see how my grades and test scores have improved for using the app. It’s so helpful I words learn an more then 30 words in between classes and at lunch the day of a test and ACE IT! Actually! Ninety percent of the time I use Quizlet for a Vocab I get a 100%. When it comes to other test I still greatly score A’s and B’s. I’m so glad to see I have improved so quickly and efficiently that it’s almost made learning fun with Quizlet’s various studying methods!","+","5","Secret Learning Recipe",3338280935,"https://itunes.apple.com/us/reviews/id331472577",0
"Frustrated Federica","Pretty good app but one suggestion  could you please add a combine sets feature so then I could smush all the content together instead of having to write it all over again? Thanks","+","5","Good Job",3335166742,"https://itunes.apple.com/us/reviews/id398234310",0
"DannionCiceros'Photography","I’ve been using this app since I was in 5th grade and I am currently finishing my 10th grade year. Quizlet has never let me down and has always helped me with all my tests. I HIGHLY recommend this app!!!","+","5","This app is AMAZING",3422850096,"https://itunes.apple.com/us/reviews/id779855833",0
"holly47474747","Every time Quizlet updates its throws of my studying. I love Quizlet and use it so much! But the recent update ruined the Learn function that I had grown to count on. They also took away the ability to choose term/definition. Idk why everyone keeps trying to update things that already worked great. If it’s not broken don’t fix it 🤷‍♀️ I might consider switch to memorang if I can’t get used to the new updates on Quizlet","-","3","Stop changing everything 🙁",3422365177,"https://itunes.apple.com/us/reviews/id107452826",1
"LilySunshine","I can’t stop using this app. It’s getting me an A in all of my classes and I’m hooked. It would be AMAZING if this was compatible with the Apple Watch  if only just for study reminders. Thank you!!","+","5","PLEASE make this compatible with Apple Watch!! :)",3421734304,"https://itunes.apple.com/us/reviews/id49505600",0
"baylee_p","I love Quizlet and it am known as the Quizlet Queen! The only complaint is that you can’t follow people or other users and have to remember their usernames when they upload another set or it’s slightly inconvenient to try and find the through classsets  but otherwise Quizlet is the best study tool  especially for vocab!","+","5","The Best Thing Ever!",3419164832,"https://itunes.apple.com/us/reviews/id839619033",0
"Socarroll","All of a sudden  the words and/or definitions that I just typed disappear.... not sure what is going on. Just did new iPhone iOS update  so I don’t know if that’s it.","+","4","Where did my input go?",3418977775,"https://itunes.apple.com/us/reviews/id117007721",0
"bubbrasue16","This app is really a great tool for studying I just wish it had the study game gravity on there like it does for computers. Gravity is one of my favorite quizlet games and I find it helps me a lot and I would really love if you would put it on the app!!","+","5","Gravity please!!!",3418914919,"https://itunes.apple.com/us/reviews/id935192439",0
"Gymnast👊🎀💪","I definitely suggest this app because it’s so useful when it comes to studying to a lot of different terms. you can be able to study in the ways or methods you feel comfortable studying in. this app has everything you need and it’s so so useful. great app","+","5","Great for studying",3418522269,"https://itunes.apple.com/us/reviews/id362779489",0
"Tinkerbell11345","When I click on a link on safari or chrome it wont open it up in the app. I have to sign in on chrome or safari into the quizlet website to see the set even though i already signed in on the app. Its very frustrating.","+","4","Clicking on link problems",3417259673,"https://itunes.apple.com/us/reviews/id225619980",0
"Cake_Howls","I’m using this app for a test that’s gonna be in a few days  and I already got the hang of all the words I needed to study down! I really recommend this app  it’s very helpful. I also like how you can change your created  let’s call them study guides  private or public. I would add a few other features  but overall  the app is awesome!","+","5","Awesome!!",3417153974,"https://itunes.apple.com/us/reviews/id934976854",0
"Kskzjjwhsbw","I have to say Quizlet has saved me. In the process of studying for a CLEP exam (a test full of information that you learn from a whole class that you take without having to take any class) I was starting feel overwhelmed and doomed to fail with all of my study notes. With only using Quizlet for two days  I’ve successfully learned over half of the information. I can’t wait to use Quizlet to help me along the rest of my educational journey.","+","5","A Must For Studying",3414852579,"https://itunes.apple.com/us/reviews/id400841310",0
"pairofdiceeeee","LIFESAVER","+","5","LOVE IT",3411196431,"https://itunes.apple.com/us/reviews/id467881923",0
"BreyerBalletFUN","Makes studying so much easier! Definitely recommend!","+","5","Great!",3396870913,"https://itunes.apple.com/us/reviews/id539550367",0
"...........  .","I’m not good at memorizing stuff but this helps me memorize the stuff that I need to know for school.10/10 good app 💯👍🏻","+","5","💯",3393305434,"https://itunes.apple.com/us/reviews/id149376171",0
"Zacahry Tran","While I was reviewing myself I found a bug in the system which made it seem like it was the wrong answer but really it was the right answer. But I still love quizlet thanks!","+","5","Bug in the system",3392857231,"https://itunes.apple.com/us/reviews/id112053556",0
"smartkid101","I love this app but sometimes it can be VERY annoying. There are too many adds which cover the content and distract you from trying to study. Also  the voice recognition  (where you speak into your phone’s microphone and you speak in the definition of a vocabulary word) does not work at all. For example  I will speak a simple word  and it pops up on my phone screen not at all what I said. I am trying to do some quick vocabulary words  and that just ticks me off when you are pressed for time. I don’t know about other people  but I am an EXTREMELY busy person  and it doesn’t help at all when an app like this won’t function correctly. Please fix this horrible error IMMEDIATELY! Or I will no longer be using this app which is very sad.  Thank you.","-","2","Quizlet Review",3385309459,"https://itunes.apple.com/us/reviews/id686988409",0
"ihfagaisu","SO much fun!!! Aced my test after my theology teachers quizlet!! 10/10 would recommend","+","5","Yay quizlet",3384920535,"https://itunes.apple.com/us/reviews/id728848172",0
"okay but why hi","okay ive used this app for yearsss and its amazing. i use it for all of my classes and it has never failed me. but there was recently an update to not be able to study offline which had never been a problem before. there really is no reason to add this inconvenient detail so take it off.","+","4","i love it except",3383571462,"https://itunes.apple.com/us/reviews/id484680068",0
"fredcrouch","Very annoying problems: 1. The app does not have half the capabilities of the online version  for example it cannot combine sets. 2. When you are editing sets you would like to search for other questions on the same topic you previously wrote some time ago. If there is a way to search inside a set  you have kept it a well-protected secret. 3. There is no way to use subscripts or exponents. 4. There is no way to correctly write equations  neither chemical or mathematical. 5. There seem to be no way to use bold text  change font size or write fractions. etc.  etc.","-","2","Physicist",3382273390,"https://itunes.apple.com/us/reviews/id439677263",0
"MrFinny","i crave death after using this app","-","1","makes me want to die",3381391916,"https://itunes.apple.com/us/reviews/id459273555",0
"unhappy!!!!!!!!!!!!!!!!!!!","Okay  ive used this app for a long time and I used pictures for lots of things  sob please give pictures back I dont see the big deal its so annoying! I just wanna study for social studies and graph things but I cant. So Please I know you want money but less people use it now!i would've gave you 5 stars but now you dont get it! Ugh! Please fix!","-","2","What happened?",3380607789,"https://itunes.apple.com/us/reviews/id930474376",0
"rudoplh57","I can’t delete old study sets and old folders","-","2","Deletion",3377490588,"https://itunes.apple.com/us/reviews/id886237824",0
"Keydet","I love this app and it has been a big help with beating German noun genders into my head  but I do have one complaint.  They’re no reason with all this real estate that the fonts and images should be exactly the same size as on my iPhone.  They would look better and be more readable since I don’t normally hold the iPad quite as close to my face as I do my phone.  Back to the vocab!","+","4","iPad Pro 12.9 fonts",3376987431,"https://itunes.apple.com/us/reviews/id29689329",0
"MrVince44","Hi I am ruining Quizlet on an IPad pro  ios 12. I created a set  and when I select “learn” the app crashes  consistently.   Is there a fix.  V","-","3","Crash report",3375971616,"https://itunes.apple.com/us/reviews/id315832899",0
"achibalds girlfriend","I love Quizlet ! However the recent updates have made me question whether this app could be improved.  Here are some quick suggestions to consider:  -combining sets was so helpful  I’m not sure if the option is still available on the computer but it isn’t on my phone... needs to come back!  -the “supscription” is something I wish didn’t exist — I know you want to make money but for some of us that don’t want to pay the free version makes us not like the app...  -color!! Blue gets so boring after a while — color  highlighter etc. would totally make your app get higher ratings!  -I think a cool addition would be something like where we can take a picture of an essay/document and “highlight” on our phones and write little “post it’s” that when you click on it  it expands and shows your writing.  -being able to change our username more than once...  Anyways I do love this app but those are just things I thought of you may want to consider :)  Have a great day!","+","4","Great...but could use some suggestions!",3372416683,"https://itunes.apple.com/us/reviews/id681876543",0
"VictoriaSilvis","I have low grade in Psychology currently. Since I’m not fan of flash cards because I am not sure how effective or efficient they are to use as various way to study for quiz  exam or standardized tests.   I’ve been making flash card sets for few weeks  and I feel surprisingly pleased and impressed with Quizlet. Please keep on running Quizlet forever and ever. These are great studying tool for students who are self studying or studying for any particular subject  major  quiz or standardized test.   Also  I am unsure how using Quizlet as study tool will impact on my grades though. There are other things I have to work on other than just studying. Like getting good night rest because I’m like Dracula so I may have adjust my sleep habits  reduce screen time and rest and relax. I do have a good feeling my grade will boost if I just continue quizzing myself continuously using Quizlet when I’m on the bus  at home or anywhere.   Quizlet is perfection! Oh by the way I notice your subscription is absolutely affordable  since I’m unemployed college student in community college with a disability. I do not have the money but I love to some day try an affordable subscription just to not necessarily study vocabulary words. Yet create my own practice tests so I can put myself to the test. I don’t like being tested because I have watched and read enough videos and articles regarding measures on students success and performance.   Anyways  good work Quizlet.","+","5","I am pleased and impressed with Quizlet",3371316541,"https://itunes.apple.com/us/reviews/id516531961",0
"wnsjdhwkdnd","This app helps me retain information  and ultimately learn it faster than any other app! If anyone is looking for the app that is #1  you found it!!👍","+","5","The Best Study App our!",3370435693,"https://itunes.apple.com/us/reviews/id572209015",0
"lds 🙂","I have struggled with math for forever and whenever I was told to study I would glance at my notes  think  “there’s no way I’m going to be able to memorize all of this” and give up. But Quizlet has totally changed everything. The Learn feature helps me review terms and know what I need to work on. The Match feature helps me have fun while memorizing things  and the Test feature helps me prepare for the big day. Quizlet has TOTALLY changed my studying game and I really want to thank them for helping me turn my math struggles around. I have been able to pull my math grade up from a F to a B. Tsym Quizlet. It’s because of you and using Quizlet is helping me set good studying habits. Thank you app developers for all you do and for making quizlet FREE. I cannot praise Quizlet enough  all of my friends and I use Quizlet and create and share sets.","+","5","THANK YOU SO MUCH",3370190612,"https://itunes.apple.com/us/reviews/id634070638",0
"Cfhinson","Found whole answer sheet for quiz at school. Got a A on the quiz.","+","5","Love this",3369678530,"https://itunes.apple.com/us/reviews/id536396558",0
"jkjkkjwuiqoq","Nice","-","2","My reviiiiiiwwww",3369173797,"https://itunes.apple.com/us/reviews/id684909847",0
"#pantherlife","I hate how I have to pay just to add pictures and get a night theme! I am a person who is not allowed to pay so the fact that every app I’ve downloaded has this irritating feature annoys me and seriously ticks me off.","+","4","It’s great but..",3362466438,"https://itunes.apple.com/us/reviews/id688880716",0
"who knows28474682","Very helpful and I got A’s on most of my test with quizlet THANKS MAN","+","5","Quizlet",3362112864,"https://itunes.apple.com/us/reviews/id816976849",0
"pasteeeeel99","this is a life saver! it’s easy to create study sets  folders  and to use other user’s study guides! it crashes at times or never loads  but in general it’s a really great [free] resource to use! i just wish users were able to change their username more than once.. my username is really cringe-worthy and is from when i was younger.. other than the crashing and bug problems [which isn’t common..]  this is your best choice for a free to use online study creator ^ - ^","+","4","great to learn with!",3359021134,"https://itunes.apple.com/us/reviews/id230256980",0
"pjo and next step lover","I love this for studying  and I get A+s thanks to QUIZLET!","+","5","Great app!",3358682907,"https://itunes.apple.com/us/reviews/id665902592",0
"LJH 9001","This is a great app that has gotten me As and the Learn section allows me to learn 20 or more terms within an hour.","+","5","Thank you!",3355973234,"https://itunes.apple.com/us/reviews/id252433979",0
